date,station,depth_m,temp_c,sal_psu,density_kg_per_m3,par,fluor_mg_per_m3,turbidity_ntu,O2_umol_per_kg,O2_pct_sat,ph
20240905,S3,19.096,11.5977,31.7866,24.1684,1.01E+01,1.6118,0.4237,211.95,78.042,8.091
20240905,S3,19.389,11.4878,31.8012,24.1996,9.44E+00,1.5258,0.4382,211.392,77.665,8.088
20240905,S3,19.601,11.4516,31.7987,24.2042,8.95E+00,1.2639,0.473,210.728,77.36,8.086
20240905,S3,19.799,11.4379,31.7941,24.2031,8.57E+00,1.2273,0.4643,209.721,76.966,8.085
20240905,S3,20.008,11.4198,31.797,24.2085,8.21E+00,0.9773,0.4266,208.739,76.578,8.083
20240905,S3,20.205,11.3921,31.8004,24.2161,7.87E+00,0.9773,0.4237,208.009,76.267,8.082
20240905,S3,20.489,11.352,31.8097,24.2306,7.49E+00,0.8602,0.3773,207.557,76.042,8.082
20240905,S3,20.855,11.308,31.8112,24.2395,7.02E+00,0.8602,0.3773,207.465,75.938,8.081
20240905,S3,21.147,11.2902,31.8098,24.2416,6.60E+00,0.7695,0.3773,207.382,75.879,8.079
20240905,S3,21.294,11.281,31.8083,24.2421,6.35E+00,0.7576,0.3773,207.29,75.829,8.079
20240905,S3,21.365,11.268,31.8092,24.2451,6.25E+00,0.7356,0.3396,207.179,75.768,8.078
20240905,S3,21.479,11.2293,31.8194,24.2599,6.16E+00,0.7274,0.331,207.143,75.698,8.077
20240905,S3,21.726,11.1638,31.831,24.2805,5.98E+00,0.7375,0.3281,207.094,75.582,8.077
20240905,S3,22.122,11.1176,31.8325,24.2898,5.66E+00,0.7421,0.331,206.868,75.426,8.076
20240905,S3,22.562,11.1086,31.832,24.291,5.25E+00,0.6688,0.3541,206.435,75.253,8.074
20240905,S3,22.867,11.1002,31.8334,24.2936,4.91E+00,0.5947,0.3744,205.983,75.076,8.072
20240905,S3,22.994,11.0955,31.8311,24.2926,4.72E+00,0.5708,0.3744,205.455,74.875,8.072
20240905,S3,23.07,11.0879,31.833,24.2955,4.65E+00,0.5342,0.3773,205.109,74.738,8.071
20240905,S3,23.188,11.0528,31.8414,24.3082,4.58E+00,0.5379,0.3628,205.01,74.65,8.07
20240905,S3,23.407,10.9984,31.8567,24.3296,4.45E+00,0.548,0.3281,205.14,74.619,8.07
20240905,S3,23.733,10.9129,31.8582,24.3457,4.25E+00,0.5406,0.3367,205.302,74.543,8.069
20240905,S3,24.093,10.8941,31.8562,24.3474,4.01E+00,0.4894,0.3744,205.049,74.42,8.067
20240905,S3,24.369,10.8605,31.8674,24.3619,3.79E+00,0.4885,0.3744,204.773,74.273,8.066
20240905,S3,24.55,10.8197,31.8752,24.3751,3.65E+00,0.4161,0.3744,204.373,74.067,8.065
20240905,S3,24.711,10.797,31.8719,24.3764,3.55E+00,0.4161,0.3744,204,73.894,8.064
20240905,S3,24.895,10.7741,31.8765,24.3839,3.44E+00,0.4015,0.3339,203.694,73.75,8.064
20240905,S3,25.131,10.7409,31.8856,24.3967,3.32E+00,0.4006,0.331,203.539,73.646,8.064
20240905,S3,25.435,10.6344,31.9091,24.4333,3.18E+00,0.3667,0.3628,203.695,73.547,8.063
20240905,S3,25.735,10.5595,31.9004,24.4394,3.02E+00,0.3566,0.3744,203.671,73.416,8.063
20240905,S3,25.924,10.5552,31.8946,24.4356,2.89E+00,0.3182,0.4034,203.138,73.214,8.061
20240905,S3,26.069,10.5558,31.89,24.4319,2.82E+00,0.2971,0.4237,202.641,73.034,8.06
20240905,S3,26.286,10.5435,31.8915,24.4352,2.75E+00,0.3053,0.3976,202.391,72.925,8.058
20240905,S3,26.595,10.4985,31.9025,24.4514,2.63E+00,0.3118,0.3773,202.245,72.808,8.057
20240905,S3,26.903,10.4411,31.9055,24.4635,2.50E+00,0.2998,0.415,202.115,72.673,8.055
20240905,S3,27.096,10.4216,31.8988,24.4615,2.40E+00,0.2815,0.4701,201.892,72.559,8.053
20240905,S3,27.188,10.4083,31.8975,24.4627,2.36E+00,0.2779,0.4585,201.622,72.44,8.051
20240905,S3,27.328,10.4092,31.8932,24.4593,2.32E+00,0.2678,0.4237,201.19,72.284,8.05
20240905,S3,27.629,10.4176,31.8884,24.4541,2.22E+00,0.2669,0.4295,200.535,72.059,8.048
20240905,S3,28.037,10.415,31.8907,24.4564,2.08E+00,0.2678,0.4701,199.79,71.789,8.047
20240905,S3,28.339,10.4194,31.8879,24.4535,1.94E+00,0.2669,0.4701,199.135,71.559,8.045
20240905,S3,28.46,10.4246,31.8885,24.4531,1.87E+00,0.2376,0.5165,198.714,71.416,8.045
20240905,S3,28.578,10.415,31.8892,24.4552,1.84E+00,0.2376,0.5165,198.489,71.321,8.045
20240905,S3,28.777,10.408,31.8897,24.4568,1.78E+00,0.2651,0.4295,198.441,71.293,8.044
20240905,S3,29.014,10.4056,31.8873,24.4553,1.71E+00,0.2678,0.4208,198.446,71.29,8.043
20240905,S3,29.275,10.4076,31.888,24.4555,1.63E+00,0.2458,0.4585,198.385,71.271,8.043
20240905,S3,29.53,10.3935,31.892,24.461,1.56E+00,0.2385,0.4701,198.448,71.274,8.042
20240905,S3,29.743,10.3764,31.8934,24.465,1.49E+00,0.2495,0.4672,198.478,71.26,8.042
20240905,S3,29.978,10.3653,31.8952,24.4683,1.43E+00,0.2541,0.4701,198.399,71.215,8.042
20240905,S3,30.273,10.3598,31.8937,24.4681,1.37E+00,0.2541,0.5194,198.454,71.226,8.041
20240905,S3,30.55,10.3543,31.8957,24.4705,1.30E+00,0.2522,0.5629,198.646,71.287,8.04
20240905,S3,30.723,10.3504,31.8962,24.4716,1.25E+00,0.2467,0.5223,198.745,71.317,8.04
20240905,S3,30.826,10.2984,31.917,24.4965,1.23E+00,0.2394,0.473,198.869,71.292,8.041
20240905,S3,31.006,10.2691,31.9152,24.5001,1.20E+00,0.2394,0.4556,198.739,71.2,8.041
20240905,S3,31.288,10.2597,31.9146,24.5012,1.15E+00,0.2394,0.4237,198.39,71.06,8.04
20240905,S3,31.607,10.2552,31.9137,24.5012,1.08E+00,0.2367,0.4469,197.955,70.897,8.04
20240905,S3,31.898,10.2603,31.9107,24.498,1.02E+00,0.2248,0.56,197.549,70.758,8.04
20240905,S3,32.102,10.2593,31.912,24.4992,9.72E-01,0.2229,0.56,197.374,70.694,8.04
20240905,S3,32.23,10.2498,31.9141,24.5024,9.42E-01,0.2248,0.56,197.348,70.671,8.04
20240905,S3,32.42,10.2277,31.9235,24.5134,9.13E-01,0.2239,0.56,197.53,70.707,8.039
20240905,S3,32.736,10.205,31.9195,24.5141,8.75E-01,0.2239,0.4759,197.699,70.731,8.039
20240905,S3,33.062,10.2325,31.9182,24.5085,8.22E-01,0.2239,0.4701,197.498,70.701,8.039
20240905,S3,33.285,10.1276,31.9564,24.5558,7.78E-01,0.2239,0.5687,197.838,70.681,8.039
20240905,S3,33.458,10.0951,31.9539,24.5592,7.52E-01,0.2239,0.5919,197.916,70.658,8.039
20240905,S3,33.675,10.0761,31.9627,24.5692,7.28E-01,0.2165,0.5919,197.595,70.519,8.04
20240905,S3,33.941,10.0622,31.9639,24.5725,6.93E-01,0.2138,0.5919,197.132,70.334,8.04
20240905,S3,34.244,10.0549,31.9639,24.5737,6.57E-01,0.2184,0.5716,196.956,70.259,8.042
20240905,S3,34.583,10.0444,31.9654,24.5766,6.17E-01,0.2239,0.56,197.252,70.35,8.043
20240905,S3,34.87,10.0372,31.9648,24.5773,5.75E-01,0.2193,0.5919,197.842,70.549,8.044
20240905,S3,34.971,10.036,31.9632,24.5763,5.53E-01,0.2138,0.6383,198.453,70.764,8.044
20240905,S3,34.974,10.0387,31.9612,24.5742,5.47E-01,0.2129,0.5832,198.747,70.872,8.044
20240905,S3,35.079,10.0375,31.962,24.5751,5.42E-01,0.2138,0.4701,198.873,70.916,8.044
20240905,S3,35.362,10.0318,31.9614,24.5756,5.23E-01,0.2129,0.4701,199.093,70.985,8.044
20240905,S3,35.712,10.0281,31.9601,24.5752,4.89E-01,0.2138,0.4701,199.123,70.989,8.044
20240905,S3,36.012,10.0235,31.9622,24.5776,4.58E-01,0.2138,0.4759,199.145,70.991,8.043
20240905,S3,36.25,10.0105,31.9592,24.5774,4.27E-01,0.2147,0.5919,199.092,70.951,8.043
20240905,S3,36.45,10.0053,31.9587,24.5779,4.05E-01,0.2156,0.5919,198.908,70.877,8.043
20240905,S3,36.617,10.0013,31.9588,24.5786,3.94E-01,0.2147,0.6789,198.513,70.73,8.043
20240905,S3,36.798,9.9916,31.9621,24.5828,3.84E-01,0.2138,0.6847,198.031,70.545,8.042
20240905,S3,37.033,9.9731,31.9675,24.59,3.64E-01,0.2019,0.6064,197.639,70.38,8.041
20240905,S3,37.316,9.957,31.9713,24.5957,3.47E-01,0.1991,0.5919,197.415,70.278,8.041
20240905,S3,37.585,9.9452,31.9728,24.5988,3.26E-01,0.1991,0.7252,197.374,70.246,8.041
20240905,S3,37.792,9.9442,31.9718,24.5982,3.11E-01,0.1991,0.7803,197.341,70.232,8.042
20240905,S3,38.015,9.9394,31.9732,24.6,2.92E-01,0.2065,0.7252,197.117,70.146,8.042
20240905,S3,38.295,9.9236,31.9785,24.6068,2.79E-01,0.2129,0.6847,196.957,70.067,8.043
20240905,S3,38.566,9.9045,31.9826,24.6131,2.58E-01,0.2055,0.7281,196.939,70.034,8.043
20240905,S3,38.775,9.8913,31.9853,24.6173,2.50E-01,0.1982,0.7803,196.895,70,8.044
20240905,S3,38.966,9.8786,31.9874,24.6211,2.36E-01,0.1991,0.7629,197.076,70.045,8.044
20240905,S3,39.165,9.8729,31.9876,24.6222,2.25E-01,0.1982,0.7339,197.383,70.146,8.044
20240905,S3,39.396,9.8704,31.9875,24.6225,2.17E-01,0.1982,0.7339,197.704,70.257,8.044
20240905,S3,39.668,9.865,31.9886,24.6242,2.02E-01,0.1982,0.7339,197.929,70.329,8.044
20240905,S3,39.958,9.8598,31.9895,24.6258,1.84E-01,0.1982,0.731,198.016,70.352,8.044
20240905,S3,40.21,9.8568,31.99,24.6267,1.68E-01,0.1982,0.731,198.015,70.347,8.044
20240905,S3,40.402,9.8479,31.9938,24.6311,1.60E-01,0.1991,0.731,197.94,70.309,8.044
20240905,S3,40.591,9.8269,31.999,24.6386,1.52E-01,0.1991,0.7339,197.892,70.262,8.045
20240905,S3,40.832,9.8077,32.005,24.6464,1.46E-01,0.2001,0.7339,197.814,70.209,8.045
20240905,S3,41.085,9.7724,32.0163,24.6609,1.42E-01,0.1991,0.7339,197.905,70.193,8.045
20240905,S3,41.308,9.7538,32.0157,24.6635,1.31E-01,0.1991,0.7339,198.131,70.244,8.046
20240905,S3,41.513,9.7502,32.0152,24.6637,1.18E-01,0.2001,0.7658,198.214,70.268,8.045
20240905,S3,41.751,9.744,32.0171,24.6662,1.11E-01,0.2001,0.7803,198.192,70.251,8.045
20240905,S3,42.049,9.7264,32.0237,24.6742,1.01E-01,0.2001,0.8093,198.062,70.182,8.045
20240905,S3,42.366,9.7019,32.0277,24.6813,9.44E-02,0.2001,0.8267,197.974,70.115,8.045
20240905,S3,42.627,9.6897,32.0295,24.6847,8.61E-02,0.1991,0.8731,197.9,70.071,8.045
20240905,S3,42.793,9.6805,32.0317,24.6879,8.11E-02,0.201,0.9224,197.805,70.025,8.045
20240905,S3,42.934,9.6633,32.0357,24.6938,7.09E-02,0.2001,0.8557,197.705,69.965,8.045
20240905,S3,43.164,9.5872,32.0654,24.7292,6.65E-02,0.2001,0.7339,197.886,69.928,8.045
20240905,S3,43.436,9.5239,32.0781,24.7493,6.00E-02,0.1991,0.7745,197.969,69.867,8.045
20240905,S3,43.658,9.4917,32.0795,24.7555,5.44E-02,0.1991,0.9224,197.763,69.746,8.045
20240905,S3,43.84,9.4858,32.0787,24.7559,5.29E-02,0.1982,0.9717,197.326,69.582,8.044
20240905,S3,44.018,9.482,32.0775,24.7555,4.64E-02,0.1982,1.3921,196.939,69.439,8.044
20240905,S3,44.238,9.4781,32.078,24.7566,4.19E-02,0.1982,1.3892,196.801,69.385,8.044
20240905,S3,44.509,9.4752,32.0775,24.7566,3.90E-02,0.1982,1.4385,196.857,69.4,8.044
20240905,S3,44.767,9.4736,32.0774,24.7568,3.05E-02,0.1991,1.4385,196.939,69.426,8.043
20240905,S3,44.992,9.4733,32.0768,24.7563,2.56E-02,0.212,1.5196,196.968,69.436,8.043
20240905,S3,45.178,9.4735,32.0764,24.756,1.78E-02,0.2147,1.5341,197.02,69.454,8.044
20240905,S3,45.3,9.4731,32.076,24.7558,1.92E-02,0.2138,1.566,196.974,69.437,8.043
20240905,S3,45.369,9.4723,32.0757,24.7557,1.28E-02,0.2138,1.5776,196.722,69.347,8.043
20240905,S3,45.448,9.4729,32.0748,24.7549,1.20E-02,0.2046,1.3776,196.439,69.248,8.043
20240905,S3,45.573,9.4726,32.0747,24.7549,9.35E-03,0.1991,1.25,196.297,69.197,8.043
20240905,S3,45.747,9.4707,32.0758,24.756,4.23E-03,0.1991,1.3428,196.48,69.259,8.043
20240905,S3,45.947,9.4605,32.0781,24.7595,2.73E-03,0.2001,1.4385,196.823,69.366,8.043
20240905,S3,46.119,9.4539,32.0801,24.762,3.36E-04,0.2046,1.4356,197.025,69.428,8.043
20240905,S3,46.223,9.4517,32.0796,24.762,7.50E-04,0.2138,1.4385,197.094,69.449,8.043
20240905,S3,46.297,9.4521,32.0785,24.7611,1.06E-04,0.2101,1.4037,196.979,69.409,8.043
20240905,S3,46.396,9.4537,32.0779,24.7604,6.02E-05,0.1991,1.2993,196.87,69.372,8.043
20240905,S3,46.454,9.4539,32.0781,24.7605,6.02E-05,0.201,1.3138,196.902,69.384,8.043
20240905,S3,46.502,9.4498,32.079,24.7619,6.02E-05,0.2138,1.4385,197.074,69.439,8.043
20240905,S3,46.541,9.4494,32.0789,24.7619,6.02E-05,0.2138,1.4385,197.257,69.503,8.043
20240905,S3,46.542,9.4491,32.0783,24.7614,6.02E-05,0.1991,1.2529,197.257,69.502,8.042
20240905,S3,46.519,9.4487,32.0783,24.7615,6.02E-05,0.1991,1.2529,196.951,69.393,8.043
20240905,S3,46.443,9.4482,32.0781,24.7614,6.02E-05,0.2202,1.3747,196.489,69.23,8.042
20240905,S3,46.317,9.4529,32.0764,24.7593,6.02E-05,0.2239,1.3921,196.364,69.192,8.042
20240905,S3,46.292,9.449,32.0783,24.7614,6.02E-05,0.2239,1.3544,196.576,69.262,8.042
20240905,S3,46.462,9.4492,32.0769,24.7603,6.02E-05,0.2239,1.3457,196.938,69.389,8.042
20240905,S3,46.593,9.4502,32.0774,24.7606,6.02E-05,0.233,1.3428,197.317,69.524,8.042
20240905,S3,46.559,9.4504,32.0769,24.7601,6.02E-05,0.2385,1.3457,197.554,69.608,8.041
20240905,S3,46.495,9.4512,32.0769,24.76,6.02E-05,0.2257,1.3196,197.524,69.599,8.042
20240905,S3,46.531,9.451,32.076,24.7593,6.02E-05,0.2138,1.2964,197.34,69.533,8.041
20240905,S3,46.641,9.4512,32.0725,24.7566,6.02E-05,0.2165,1.3138,197.207,69.484,8.041
20240905,S3,46.725,9.449,32.0767,24.7602,6.02E-05,0.2239,1.3428,197.162,69.467,8.041
20240905,S4,0.62,17.1039,31.379,22.713,1.99E+03,0.4317,0.3744,289.646,118.774,8.365
20240905,S4,0.677,17.1005,31.3805,22.715,1.92E+03,0.4308,0.3744,289.333,118.639,8.366
20240905,S4,0.775,17.098,31.3797,22.715,1.83E+03,0.4308,0.3744,289.382,118.653,8.365
20240905,S4,0.778,17.1016,31.3788,22.7135,1.63E+03,0.4216,0.3744,289.36,118.652,8.365
20240905,S4,0.707,17.106,31.3783,22.712,2.06E+03,0.417,0.3744,289.174,118.585,8.365
20240905,S4,0.676,17.1053,31.379,22.7128,1.98E+03,0.4161,0.3744,289.193,118.592,8.365
20240905,S4,0.696,17.1067,31.3788,22.7122,1.79E+03,0.417,0.3744,289.287,118.633,8.366
20240905,S4,0.748,17.1104,31.3785,22.7112,1.91E+03,0.4106,0.3541,289.549,118.749,8.366
20240905,S4,0.747,17.1091,31.3802,22.7128,1.83E+03,0.4024,0.3281,289.41,118.69,8.365
20240905,S4,0.709,17.1079,31.3781,22.7114,2.10E+03,0.4061,0.3425,289.275,118.63,8.365
20240905,S4,0.711,17.1081,31.3788,22.7119,2.12E+03,0.417,0.3744,289.136,118.574,8.365
20240905,S4,0.76,17.1017,31.3814,22.7154,2.36E+03,0.4161,0.3831,288.839,118.44,8.365
20240905,S4,0.77,17.0972,31.38,22.7154,2.01E+03,0.418,0.4208,289.129,118.548,8.365
20240905,S4,0.722,17.0713,31.3871,22.7269,2.13E+03,0.418,0.4179,289.839,118.786,8.365
20240905,S4,0.7,17.0528,31.383,22.728,2.09E+03,0.4189,0.3744,290.231,118.901,8.365
20240905,S4,0.734,17.0587,31.3793,22.7238,2.03E+03,0.418,0.3744,289.741,118.711,8.365
20240905,S4,0.765,17.0631,31.3797,22.7231,1.56E+03,0.4317,0.4179,288.899,118.376,8.365
20240905,S4,0.74,17.0685,31.3792,22.7215,2.10E+03,0.4326,0.4237,289.021,118.438,8.365
20240905,S4,0.687,17.0645,31.3793,22.7224,2.01E+03,0.4436,0.3483,289.805,118.75,8.365
20240905,S4,0.708,17.0776,31.3769,22.7176,1.99E+03,0.4463,0.3281,290.481,119.055,8.365
20240905,S4,0.763,17.072,31.3811,22.7221,2.03E+03,0.4363,0.3599,290.301,118.972,8.365
20240905,S4,0.758,17.0691,31.3794,22.7215,1.81E+03,0.4317,0.3744,289.666,118.704,8.365
20240905,S4,0.709,17.0716,31.3778,22.7196,1.70E+03,0.439,0.3773,288.754,118.334,8.365
20240905,S4,0.714,17.0764,31.3803,22.7205,2.07E+03,0.4463,0.3744,288.162,118.105,8.365
20240905,S4,0.77,17.0766,31.3796,22.7199,2.00E+03,0.4399,0.3744,287.851,117.977,8.365
20240905,S4,0.841,17.072,31.3809,22.722,1.92E+03,0.4317,0.3744,288.194,118.108,8.365
20240905,S4,0.865,17.0741,31.3782,22.7194,1.93E+03,0.4271,0.3744,288.611,118.282,8.365
20240905,S4,0.955,17.0726,31.3809,22.7218,1.54E+03,0.417,0.3773,289.092,118.477,8.366
20240905,S4,1.176,17.0718,31.3804,22.7216,1.45E+03,0.4225,0.3773,289.715,118.731,8.366
20240905,S4,1.368,17.0462,31.3813,22.7283,1.74E+03,0.4463,0.3744,289.984,118.784,8.366
20240905,S4,1.436,17.0819,31.3757,22.7157,1.50E+03,0.4482,0.3744,289.593,118.7,8.365
20240905,S4,1.517,17.0856,31.3781,22.7166,1.28E+03,0.4473,0.3744,288.728,118.355,8.365
20240905,S4,1.655,17.0569,31.3892,22.7318,1.72E+03,0.4473,0.3744,288.082,118.035,8.366
20240905,S4,1.798,17.0246,31.388,22.7384,1.49E+03,0.4619,0.3744,288.341,118.067,8.365
20240905,S4,1.941,17.0246,31.3833,22.7348,1.44E+03,0.4628,0.3744,288.805,118.253,8.365
20240905,S4,2.143,16.8561,31.438,22.8157,1.35E+03,0.4985,0.415,289.993,118.401,8.366
20240905,S4,2.353,16.7172,31.4039,22.8215,9.12E+02,0.5068,0.4237,291.054,118.489,8.367
20240905,S4,2.457,16.7272,31.3876,22.8067,1.14E+03,0.5589,0.4237,290.253,118.173,8.366
20240905,S4,2.485,16.6815,31.4138,22.8373,1.14E+03,0.58,0.4237,289.395,117.741,8.366
20240905,S4,2.624,16.6344,31.3975,22.8355,9.23E+02,0.5882,0.3947,289.41,117.627,8.366
20240905,S4,2.883,16.46,31.44,22.9079,1.07E+03,0.5956,0.3773,290.698,117.788,8.367
20240905,S4,3.159,16.3563,31.4173,22.9139,9.05E+02,0.6349,0.4179,292.072,118.089,8.368
20240905,S4,3.396,16.3196,31.416,22.9212,9.79E+02,0.6825,0.4701,292.202,118.056,8.369
20240905,S4,3.557,16.3014,31.4086,22.9196,8.51E+02,0.7457,0.4701,291.517,117.732,8.37
20240905,S4,3.632,16.2991,31.4054,22.9177,8.31E+02,0.8748,0.4701,291.076,117.546,8.371
20240905,S4,3.697,16.2937,31.4049,22.9185,8.12E+02,0.8867,0.4585,291.621,117.753,8.371
20240905,S4,3.839,16.2816,31.4046,22.921,7.95E+02,0.9352,0.4237,292.842,118.218,8.371
20240905,S4,4.099,16.2663,31.4054,22.925,8.27E+02,0.9444,0.4266,293.649,118.51,8.371
20240905,S4,4.391,16.2511,31.4088,22.9311,7.14E+02,1.0826,0.5165,294.309,118.744,8.371
20240905,S4,4.585,16.2227,31.4147,22.942,6.89E+02,1.0817,0.5136,294.76,118.865,8.37
20240905,S4,4.682,16.2126,31.4098,22.9406,6.81E+02,1.2584,0.5136,294.673,118.803,8.37
20240905,S4,4.796,16.2147,31.4083,22.9389,6.07E+02,1.2648,0.5165,294.448,118.716,8.37
20240905,S4,4.969,16.2079,31.4102,22.9419,6.42E+02,1.3243,0.4759,294.413,118.687,8.371
20240905,S4,5.178,16.182,31.4138,22.9505,6.45E+02,1.3372,0.4701,294.827,118.798,8.371
20240905,S4,5.394,16.149,31.4187,22.9617,5.75E+02,1.3793,0.4353,295.439,118.972,8.372
20240905,S4,5.617,16.1144,31.4228,22.9726,5.61E+02,1.3958,0.4237,295.77,119.028,8.376
20240905,S4,5.81,16.0941,31.4214,22.9761,5.32E+02,1.4873,0.502,295.813,118.997,8.379
20240905,S4,5.96,16.0751,31.4252,22.9832,5.12E+02,1.5551,0.56,295.867,118.978,8.382
20240905,S4,6.143,16.041,31.4251,22.9907,5.14E+02,1.6356,0.4962,296.439,119.129,8.382
20240905,S4,6.382,16.0173,31.4295,22.9994,4.61E+02,1.7299,0.4237,297.5,119.504,8.382
20240905,S4,6.627,15.994,31.4319,23.0064,4.01E+02,1.762,0.4788,298.498,119.852,8.381
20240905,S4,6.81,15.967,31.4352,23.015,4.03E+02,1.8306,0.5919,299.147,120.052,8.38
20240905,S4,6.938,15.8926,31.463,23.0528,4.03E+02,1.8645,0.5745,299.056,119.865,8.38
20240905,S4,7.063,15.8036,31.464,23.0733,3.66E+02,1.9909,0.5165,299.1,119.675,8.38
20240905,S4,7.224,15.7476,31.4711,23.0911,3.80E+02,1.9945,0.5107,299.326,119.64,8.381
20240905,S4,7.514,15.4974,31.5602,23.2145,3.42E+02,2.0357,0.4701,300.227,119.486,8.382
20240905,S4,7.868,14.9751,31.6742,23.4149,3.00E+02,2.0357,0.4701,303.186,119.519,8.385
20240905,S4,8.121,14.6743,31.6926,23.4929,3.00E+02,3.0236,0.6325,305.144,119.589,8.386
20240905,S4,8.247,14.5017,31.7164,23.5475,2.72E+02,3.0675,0.6383,305.541,119.352,8.386
20240905,S4,8.336,14.418,31.7174,23.5657,2.65E+02,5.0414,0.7194,306.097,119.371,8.384
20240905,S4,8.439,14.3445,31.7294,23.5902,2.61E+02,5.4635,0.7368,307.18,119.627,8.379
20240905,S4,8.657,14.2305,31.747,23.6274,2.52E+02,5.3491,0.6383,309.749,120.366,8.372
20240905,S4,8.979,14.0829,31.7678,23.6739,2.30E+02,5.3015,0.5977,312.52,121.1,8.364
20240905,S4,9.31,13.9869,31.7642,23.6907,2.09E+02,4.9435,0.6209,313.966,121.422,8.349
20240905,S4,9.585,13.9026,31.795,23.7317,1.92E+02,4.6789,0.6412,313.792,121.175,8.336
20240905,S4,9.803,13.6832,31.8338,23.8061,1.73E+02,4.1964,0.6412,312.706,120.253,8.326
20240905,S4,9.948,13.6087,31.8184,23.8092,1.63E+02,3.6242,0.6412,309.284,118.744,8.319
20240905,S4,10.007,13.5631,31.8156,23.8162,1.58E+02,3.6718,0.618,304.925,116.96,8.308
20240905,S4,10.099,13.4778,31.8229,23.8389,1.54E+02,3.7707,0.5629,300.861,115.207,8.297
20240905,S4,10.345,13.2387,31.841,23.9003,1.47E+02,3.7926,0.5542,297.684,113.45,8.288
20240905,S4,10.675,12.9186,31.8178,23.9449,1.36E+02,3.8732,0.5194,294.617,111.529,8.273
20240905,S4,10.963,12.9173,31.7579,23.8988,1.22E+02,3.8274,0.5252,288.855,109.299,8.244
20240905,S4,11.189,12.937,31.7687,23.9034,1.14E+02,3.2397,0.5948,282.196,106.83,8.218
20240905,S4,11.39,13.0466,31.7644,23.8787,1.06E+02,3.2424,0.5948,275.072,104.365,8.201
20240905,S4,11.56,13.1059,31.8101,23.9025,1.02E+02,2.9687,0.5194,268.219,101.921,8.192
20240905,S4,11.691,13.1687,31.8174,23.8958,9.91E+01,2.9567,0.5165,262.406,99.846,8.191
20240905,S4,11.851,13.2557,31.8442,23.8994,9.32E+01,3.0712,0.5165,258.306,98.479,8.196
20240905,S4,12.081,13.2614,31.8777,23.9242,8.70E+01,3.0968,0.5165,257.797,98.32,8.207
20240905,S4,12.327,13.1702,31.9133,23.9698,8.31E+01,3.0556,0.4498,260.973,99.37,8.221
20240905,S4,12.556,13.1179,31.9143,23.9808,7.92E+01,3.0391,0.4266,266.003,101.178,8.233
20240905,S4,12.796,13.0911,31.9162,23.9875,7.40E+01,2.9403,0.4527,271.412,103.18,8.236
20240905,S4,13.033,13.0526,31.9233,24.0005,6.93E+01,2.8679,0.4701,275.781,104.764,8.236
20240905,S4,13.252,12.9934,31.9325,24.0192,6.60E+01,2.889,0.5136,278.204,105.562,8.234
20240905,S4,13.468,12.8989,31.937,24.041,6.33E+01,2.9119,0.5629,278.878,105.616,8.233
20240905,S4,13.677,12.8475,31.9348,24.0493,6.07E+01,2.9311,0.5339,277.701,105.058,8.23
20240905,S4,13.866,12.8199,31.9326,24.0529,5.85E+01,2.9705,0.4701,275.587,104.197,8.224
20240905,S4,14.048,12.8126,31.9304,24.0527,5.59E+01,2.9961,0.473,273.174,103.268,8.218
20240905,S4,14.277,12.8119,31.929,24.0517,5.34E+01,3.0959,0.4701,270.384,102.21,8.211
20240905,S4,14.529,12.8106,31.928,24.0512,5.13E+01,3.0904,0.4759,267.518,101.124,8.206
20240905,S4,14.776,12.789,31.9395,24.0643,4.87E+01,3.0236,0.5194,265.02,100.143,8.202
20240905,S4,15.007,12.6997,31.9639,24.1004,4.59E+01,3.0236,0.5165,263.747,99.496,8.201
20240905,S4,15.22,12.6349,31.9534,24.1047,4.34E+01,3.3871,0.589,263.162,99.135,8.199
20240905,S4,15.387,12.6053,31.9487,24.1067,4.15E+01,3.4026,0.5948,262.726,98.907,8.196
20240905,S4,15.535,12.5884,31.9465,24.1083,4.01E+01,3.4759,0.4933,262.003,98.599,8.191
20240905,S4,15.708,12.5752,31.9451,24.1097,3.88E+01,3.4914,0.4701,260.518,98.012,8.184
20240905,S4,15.958,12.555,31.9485,24.1162,3.69E+01,3.5848,0.4411,258.3,97.139,8.178
20240905,S4,16.246,12.532,31.9478,24.12,3.45E+01,3.6233,0.4266,256.129,96.277,8.173
20240905,S4,16.501,12.5216,31.9482,24.1223,3.22E+01,3.7331,0.5223,254.093,95.491,8.168
20240905,S4,16.702,12.5133,31.9521,24.1269,3.03E+01,3.8137,0.5948,252.417,94.847,8.164
20240905,S4,16.881,12.4786,31.968,24.1458,2.88E+01,3.7871,0.5948,251.252,94.352,8.161
20240905,S4,17.064,12.4183,31.9938,24.1773,2.76E+01,3.756,0.5919,250.364,93.919,8.159
20240905,S4,17.273,12.3703,32.0127,24.201,2.63E+01,3.8402,0.5948,249.411,93.48,8.156
20240905,S4,17.504,12.3347,32.016,24.2103,2.48E+01,4.0142,0.5948,248.461,93.058,8.153
20240905,S4,17.72,12.2973,32.0294,24.2277,2.35E+01,3.9565,0.6035,247.572,92.661,8.149
20240905,S4,17.918,12.2472,32.0352,24.2417,2.22E+01,3.7414,0.6441,246.802,92.281,8.146
20240905,S4,18.144,12.2276,32.0362,24.2461,2.10E+01,3.7176,0.6354,245.808,91.872,8.143
